 4.29042189238886E+07  3.59924871608608E+02 -2.80142074533000E+02
 4.36515832240167E+07  3.41657988066466E+02 -2.69036446924499E+02
 4.44119661365590E+07  3.24767436286512E+02 -2.57158971369075E+02
 4.51855944374923E+07  3.09202930436400E+02 -2.44641602818971E+02
 4.59726988530873E+07  2.94908438605415E+02 -2.31596031218216E+02
 4.67735141287199E+07  2.81563063982905E+02 -2.17968506691059E+02
 4.75882790988817E+07  2.69644318089457E+02 -2.04101736918380E+02
 4.84172367584100E+07  2.58820886279684E+02 -1.89938263181648E+02
 4.92606343349578E+07  2.49038140206315E+02 -1.75526326270875E+02
 5.01187233627273E+07  2.40245524905054E+02 -1.60902533288448E+02
 5.09917597574871E+07  2.32397401298734E+02 -1.46093247253684E+02
 5.18800038928962E+07  2.25453717529148E+02 -1.31115808880715E+02
 5.27837206781577E+07  2.19380574392523E+02 -1.15979594636187E+02
 5.37031796370255E+07  2.14150742650823E+02 -1.00686921580769E+02
 5.46386549881855E+07  2.09665223236594E+02 -8.49699193260876E+01
 5.55904257270404E+07  2.06082997403047E+02 -6.93236011330821E+01
 5.65587757089154E+07  2.03309242020359E+02 -5.34908937103447E+01
 5.75439937337157E+07  2.01349707299463E+02 -3.74522003029789E+01
 5.85463736320577E+07  2.00220548358930E+02 -2.11837169163599E+01
 5.95662143529013E+07  1.99949677972267E+02 -4.65786701329000E+00
 6.06038200527067E+07  2.00578490900357E+02  1.21562071482676E+01
 6.16595001861482E+07  2.02164063091424E+02  2.92920188683214E+01
 6.27335695984038E+07  2.04840255421015E+02  4.71289228528969E+01
 6.38263486190549E+07  2.08613196963262E+02  6.50446660145160E+01
 6.49381631576211E+07  2.13645002554802E+02  8.33904706106735E+01
 6.60693448007598E+07  2.20093394182692E+02  1.02196521547648E+02
 6.72202309111567E+07  2.28155975084712E+02  1.21484003659560E+02
 6.83911647281432E+07  2.38079343226684E+02  1.41258078146586E+02
 6.95824954700605E+07  2.50170290085216E+02  1.61497108794219E+02
 7.07945784384138E+07  2.65084607122586E+02  1.82569987689750E+02
 7.20277751238343E+07  2.82811191227396E+02  2.03508970272722E+02
 7.32824533138906E+07  3.04146190403934E+02  2.24472199842268E+02
 7.45589872027784E+07  3.29784742396014E+02  2.45050797119985E+02
 7.58577575029186E+07  3.60540650799363E+02  2.64582666682754E+02
 7.71791515585012E+07  3.97318816486636E+02  2.82027257305351E+02
 7.85235634610071E+07  4.41799738246506E+02  2.96143328890294E+02
 7.98913941667406E+07  4.93319447850307E+02  3.03804290659827E+02
 8.12830516164101E+07  5.52585839437602E+02  3.02068148154095E+02
 8.26989508567934E+07  6.18359507606053E+02  2.86618621919986E+02
 8.41395141645197E+07  6.87073496519933E+02  2.52599259373640E+02
 8.56051711720097E+07  7.52935334768138E+02  1.95270524952182E+02
 8.70963589956083E+07  8.03485352073577E+02  1.15018353628210E+02
 8.86135223659502E+07  8.28605632067543E+02  1.69500384401460E+01
 9.01571137605959E+07  8.20769941208112E+02 -8.68451601386657E+01
 9.17275935389781E+07  7.80389425490766E+02 -1.81331232294228E+02
 9.33254300796993E+07  7.15290183441198E+02 -2.55447307610368E+02
 9.49510999202200E+07  6.38608550996670E+02 -3.02229858295103E+02
 9.66050878989815E+07  5.60821497375578E+02 -3.24349759254213E+02
 9.82878873000034E+07  4.88927166209885E+02 -3.26844916247538E+02
 1.00000000000000E+08  4.26216478947603E+02 -3.15397149448263E+02
