 9.00000000000000E+01  7.56000000000000E+00  1.07988328493293E+02 -1.72440000000000E+02  0.00000000000000E+00  2.08114470951775E-02 
 9.00000000000000E+01  7.92000000000000E+00  1.06141077323159E+02 -1.72080000000000E+02  0.00000000000000E+00  2.19067252143770E-02 
 9.00000000000000E+01  8.28000000000000E+00  1.04215981328310E+02 -1.71720000000000E+02  0.00000000000000E+00  2.34459660675045E-02 
 9.00000000000000E+01  8.64000000000000E+00  1.02214662282519E+02 -1.71360000000000E+02  0.00000000000000E+00  2.55489755343250E-02 
 9.00000000000000E+01  9.00000000000000E+00  1.00138921022695E+02 -1.71000000000000E+02  0.00000000000000E+00  2.83248297397914E-02 
 9.00000000000000E+01  9.36000000000000E+00  9.79907485043944E+01 -1.70640000000000E+02  0.00000000000000E+00  3.18650690457062E-02 
 9.00000000000000E+01  9.72000000000000E+00  9.57723366290803E+01 -1.70280000000000E+02  0.00000000000000E+00  3.62373492090331E-02 
 9.00000000000000E+01  1.00800000000000E+01  9.34860887360189E+01 -1.69920000000000E+02  0.00000000000000E+00  4.14798936404294E-02 
 9.00000000000000E+01  1.04400000000000E+01  9.11346296448564E+01 -1.69560000000000E+02  0.00000000000000E+00  4.75970608560123E-02 
 9.00000000000000E+01  1.08000000000000E+01  8.87208151282042E+01 -1.69200000000000E+02  0.00000000000000E+00  5.45562953487535E-02 
 9.00000000000000E+01  1.11600000000000E+01  8.62477406871655E+01 -1.68840000000000E+02  0.00000000000000E+00  6.22866703721135E-02 
 9.00000000000000E+01  1.15200000000000E+01  8.37187494966435E+01 -1.68480000000000E+02  0.00000000000000E+00  7.06791603524343E-02 
 9.00000000000000E+01  1.18800000000000E+01  8.11374393817170E+01 -1.68120000000000E+02  0.00000000000000E+00  7.95887021729449E-02 
 9.00000000000000E+01  1.22400000000000E+01  7.85076686813924E+01 -1.67760000000000E+02  0.00000000000000E+00  8.88380221010988E-02 
 9.00000000000000E+01  1.26000000000000E+01  7.58335608518484E+01 -1.67400000000000E+02  0.00000000000000E+00  9.82231225351584E-02 
 9.00000000000000E+01  1.29600000000000E+01  7.31195076579843E+01 -1.67040000000000E+02  0.00000000000000E+00  1.07520243885557E-01 
 9.00000000000000E+01  1.33200000000000E+01  7.03701707998241E+01 -1.66680000000000E+02  0.00000000000000E+00  1.16494045447669E-01 
 9.00000000000000E+01  1.36800000000000E+01  6.75904818193258E+01 -1.66320000000000E+02  0.00000000000000E+00  1.24906688368001E-01 
 9.00000000000000E+01  1.40400000000000E+01  6.47856401334750E+01 -1.65960000000000E+02  0.00000000000000E+00  1.32527456544595E-01 
 9.00000000000000E+01  1.44000000000000E+01  6.19611090414908E+01 -1.65600000000000E+02  0.00000000000000E+00  1.39142519692030E-01 
 9.00000000000000E+01  1.47600000000000E+01  5.91226095575795E+01 -1.65240000000000E+02  0.00000000000000E+00  1.44564428271917E-01 
 9.00000000000000E+01  1.51200000000000E+01  5.62761119262463E+01 -1.64880000000000E+02  0.00000000000000E+00  1.48640933197105E-01 
 9.00000000000000E+01  1.54800000000000E+01  5.34278246847597E+01 -1.64520000000000E+02  0.00000000000000E+00  1.51262744016741E-01 
 9.00000000000000E+01  1.58400000000000E+01  5.05841811472139E+01 -1.64160000000000E+02  0.00000000000000E+00  1.52369876763057E-01 
 9.00000000000000E+01  1.62000000000000E+01  4.77518231968381E+01 -1.63800000000000E+02  0.00000000000000E+00  1.51956295145315E-01 
 9.00000000000000E+01  1.65600000000000E+01  4.49375822879329E+01 -1.63440000000000E+02  0.00000000000000E+00  1.50072614033737E-01 
 9.00000000000000E+01  1.69200000000000E+01  4.21484575761699E+01 -1.63080000000000E+02  0.00000000000000E+00  1.46826709379971E-01 
 9.00000000000000E+01  1.72800000000000E+01  3.93915911160986E+01 -1.62720000000000E+02  0.00000000000000E+00  1.42382160675252E-01 
 9.00000000000000E+01  1.76400000000000E+01  3.66742400875821E+01 -1.62360000000000E+02  0.00000000000000E+00  1.36954537306655E-01 
 9.00000000000000E+01  1.80000000000000E+01  3.40037460386454E+01 -1.62000000000000E+02  0.00000000000000E+00  1.30805625200335E-01 
 9.00000000000000E+01  1.83600000000000E+01  3.13875011608166E+01 -1.61640000000000E+02  0.00000000000000E+00  1.24235771462300E-01 
 9.00000000000000E+01  1.87200000000000E+01  2.88329116444388E+01 -1.61280000000000E+02  0.00000000000000E+00  1.17574599073153E-01 
 9.00000000000000E+01  1.90800000000000E+01  2.63473581956107E+01 -1.60920000000000E+02  0.00000000000000E+00  1.11170408134554E-01 
 9.00000000000000E+01  1.94400000000000E+01  2.39381538331634E+01 -1.60560000000000E+02  0.00000000000000E+00  1.05378632229641E-01 
 9.00000000000000E+01  1.98000000000000E+01  2.16124991232776E+01 -1.60200000000000E+02  0.00000000000000E+00  1.00549756220247E-01 
 9.00000000000000E+01  2.01600000000000E+01  1.93774350507302E+01 -1.59840000000000E+02  0.00000000000000E+00  9.70171239466590E-02 
 9.00000000000000E+01  2.05200000000000E+01  1.72397937690261E+01 -1.59480000000000E+02  0.00000000000000E+00  9.50850701569769E-02 
 9.00000000000000E+01  2.08800000000000E+01  1.52061475164496E+01 -1.59120000000000E+02  0.00000000000000E+00  9.50178005684309E-02 
 9.00000000000000E+01  2.12400000000000E+01  1.32827560309390E+01 -1.58760000000000E+02  0.00000000000000E+00  9.70294178871027E-02 
 9.00000000000000E+01  2.16000000000000E+01  1.14755128431302E+01 -1.58400000000000E+02  0.00000000000000E+00  1.01275451118462E-01 
 9.00000000000000E+01  2.19600000000000E+01  9.78989087336218E+00 -1.58040000000000E+02  0.00000000000000E+00  1.07846192347373E-01 
 9.00000000000000E+01  2.23200000000000E+01  8.23088780425008E+00 -1.57680000000000E+02  0.00000000000000E+00  1.16762081556912E-01 
 9.00000000000000E+01  2.26800000000000E+01  6.80297174489350E+00 -1.57320000000000E+02  0.00000000000000E+00  1.27971308531854E-01 
 9.00000000000000E+01  2.30400000000000E+01  5.51002774514052E+00 -1.56960000000000E+02  0.00000000000000E+00  1.41349724229457E-01 
 9.00000000000000E+01  2.34000000000000E+01  4.35530575772671E+00 -1.56600000000000E+02  0.00000000000000E+00  1.56703075083701E-01 
 9.00000000000000E+01  2.37600000000000E+01  3.34137068169161E+00 -1.56240000000000E+02  0.00000000000000E+00  1.73771495427419E-01 
 9.00000000000000E+01  2.41200000000000E+01  2.47005515130041E+00 -1.55880000000000E+02  0.00000000000000E+00  1.92236118343468E-01 
 9.00000000000000E+01  2.44800000000000E+01  1.74241575983667E+00 -1.55520000000000E+02  0.00000000000000E+00  2.11727596355453E-01 
 9.00000000000000E+01  2.48400000000000E+01  1.15869342609217E+00 -1.55160000000000E+02  0.00000000000000E+00  2.31836262702780E-01 
 9.00000000000000E+01  2.52000000000000E+01  7.18278622199645E-01 -1.54800000000000E+02  0.00000000000000E+00  2.52123613402315E-01 
 9.00000000000000E+01  2.55600000000000E+01  4.19682183670443E-01 -1.54440000000000E+02  0.00000000000000E+00  2.72134751341989E-01 
 9.00000000000000E+01  2.59200000000000E+01  2.60512415181992E-01 -1.54080000000000E+02  0.00000000000000E+00  2.91411407277767E-01 
 9.00000000000000E+01  2.62800000000000E+01  2.37459187934726E-01 -1.53720000000000E+02  0.00000000000000E+00  3.09505139333474E-01 
 9.00000000000000E+01  2.66400000000000E+01  3.46285695465516E-01 -1.53360000000000E+02  0.00000000000000E+00  3.25990312474339E-01 
 9.00000000000000E+01  2.70000000000000E+01  5.81828493959353E-01 -1.53000000000000E+02  0.00000000000000E+00  3.40476472025594E-01 
 9.00000000000000E+01  2.73600000000000E+01  9.38006399765924E-01 -1.52640000000000E+02  0.00000000000000E+00  3.52619749803032E-01 
 9.00000000000000E+01  2.77200000000000E+01  1.40783875057030E+00 -1.52280000000000E+02  0.00000000000000E+00  3.62132976610392E-01 
 9.00000000000000E+01  2.80800000000000E+01  1.98347345722795E+00 -1.51920000000000E+02  0.00000000000000E+00  3.68794219223983E-01 
 9.00000000000000E+01  2.84400000000000E+01  2.65622518059644E+00 -1.51560000000000E+02  0.00000000000000E+00  3.72453511780603E-01 
