 6.23869284008107E+07  4.07624550642452E-03 -5.45446307394717E+01
 6.25309305005084E+07  4.09974074777957E-03 -5.37314004525174E+01
 6.26752649872178E+07  4.12344015515085E-03 -5.29206916540251E+01
 6.28199326281585E+07  4.14734567773745E-03 -5.21124858117377E+01
 6.29649341923196E+07  4.17145928534677E-03 -5.13067644780423E+01
 6.31102704504657E+07  4.19578297014698E-03 -5.05035092901320E+01
 6.32559421751415E+07  4.22031873366571E-03 -4.97027019686389E+01
 6.34019501406732E+07  4.24506860621640E-03 -4.89043243182192E+01
 6.35482951231752E+07  4.27003464051703E-03 -4.81083582264977E+01
 6.36949779005537E+07  4.29521889854292E-03 -4.73147856640577E+01
 6.38419992525101E+07  4.32062347005158E-03 -4.65235886831318E+01
 6.39893599605446E+07  4.34625046387489E-03 -4.57347494185330E+01
 6.41370608079630E+07  4.37210201044693E-03 -4.49482500859345E+01
 6.42851025798781E+07  4.39818025217832E-03 -4.41640729823715E+01
 6.44334860632145E+07  4.42448736840304E-03 -4.33822004848988E+01
 6.45822120467143E+07  4.45102554837683E-03 -4.26026150515862E+01
 6.47312813209395E+07  4.47779700178372E-03 -4.18252992195147E+01
 6.48806946782770E+07  4.50480397047902E-03 -4.10502356052100E+01
 6.50304529129426E+07  4.53204870658990E-03 -4.02774069039996E+01
 6.51805568209855E+07  4.55953349331449E-03 -3.95067958899230E+01
 6.53310072002923E+07  4.58726063000834E-03 -3.87383854145857E+01
 6.54818048505911E+07  4.61523244156598E-03 -3.79721584077358E+01
 6.56329505734563E+07  4.64345127278919E-03 -3.72080978758843E+01
 6.57844451723122E+07  4.67191949748148E-03 -3.64461869023069E+01
 6.59362894524377E+07  4.70063950632539E-03 -3.56864086467798E+01
 6.60884842209703E+07  4.72961372084606E-03 -3.49287463447342E+01
 6.62410302869109E+07  4.75884457576094E-03 -3.41731833075371E+01
 6.63939284611270E+07  4.78833454265337E-03 -3.34197029210222E+01
 6.65471795563592E+07  4.81808610487946E-03 -3.26682886461968E+01
 6.67007843872223E+07  4.84810177854757E-03 -3.19189240180075E+01
 6.68547437702122E+07  4.87838410135424E-03 -3.11715926452871E+01
 6.70090585237103E+07  4.90893563965591E-03 -3.04262782102758E+01
 6.71637294679855E+07  4.93975897763857E-03 -2.96829644681558E+01
 6.73187574252006E+07  4.97085673258906E-03 -2.89416352467093E+01
 6.74741432194167E+07  5.00223154403181E-03 -2.82022744461231E+01
 6.76298876765968E+07  5.03388608225566E-03 -2.74648660378548E+01
 6.77859916246092E+07  5.06582303311380E-03 -2.67293940650136E+01
 6.79424558932348E+07  5.09804511956034E-03 -2.59958426415188E+01
 6.80992813141691E+07  5.13055508635884E-03 -2.52641959519061E+01
 6.82564687210266E+07  5.16335571110471E-03 -2.45344382506768E+01
 6.84140189493474E+07  5.19644978970165E-03 -2.38065538621547E+01
 6.85719328365990E+07  5.22984015036124E-03 -2.30805271799371E+01
 6.87302112221826E+07  5.26352965313486E-03 -2.23563426663833E+01
 6.88888549474366E+07  5.29752118423625E-03 -2.16339848522501E+01
